x,y,cls
-0.580681087914854,0.653699108865112,2
-0.485863839276135,-0.213997991289943,1
-0.289471325930208,-0.0834729410707951,1
-0.664127451367676,0.785675463732332,2
0.113951171282679,0.629354403819889,1
-0.193588575348258,-0.334759734105319,1
0.865772603079677,0.532415234483778,1
-0.416512804105878,0.833772208541632,2
0.790496352128685,-0.750446015968919,2
-0.31931261671707,0.526605189312249,2
-0.754029392264783,-0.29935990087688,1
0.0114255570806563,0.681690469384193,1
0.878566923551261,-0.780075010843575,2
-0.628780090715736,-0.181947916280478,1
0.453195912763476,0.8848040048033,1
0.115247773937881,-0.741949779912829,2
0.949823305942118,-0.117455968167633,2
0.886904965620488,-0.0171410152688622,2
-0.206371312960982,-0.465926190838218,1
0.900883142370731,-0.208827001508325,2
-0.0156749514862895,0.358703208621591,1
0.718843120615929,0.324708577711135,1
0.992681635543704,0.420660360716283,1
0.176322998479009,0.74665226880461,1
-0.818125728052109,-0.154871075879782,1
0.784052045550197,-0.376659519504756,2
-0.543051038868725,-0.901931315660477,1
-0.44954940630123,-0.179057416506112,1
-0.997937062289566,-0.0444407323375344,1
-0.612194858957082,0.755863909143955,2
-0.0230816178955138,0.73844559956342,2
-0.251208040863276,-0.381642946973443,1
-0.566112115979195,0.298590363934636,2
-0.219867495819926,-0.0798960761167109,1
0.19164610421285,-0.463714346755296,2
0.140411607455462,-0.0671072094701231,1
0.839927113149315,0.348260163329542,1
-0.749696108978242,-0.490116480272263,1
-0.272706898394972,0.75101166125387,2
0.488130273297429,-0.90230789873749,2
-0.433029925450683,-0.468826239928603,1
-0.21944069257006,-0.529028591699898,1
0.177596432622522,0.197082856670022,1
0.879670986440033,0.148287387564778,1
-0.788454025518149,-0.169493001420051,1
0.00711171654984355,-0.903252962511033,1
0.771607751492411,0.750179164111614,1
-0.76654724823311,-0.571503100451082,1
-0.282318412326276,-0.110840720590204,2
-0.674947756808251,-0.975980531889945,1
0.446390205062926,-0.196915611159056,2
-0.181229442823678,-0.257459884975106,1
-0.291797843296081,-0.697097067255527,1
0.491166067309678,-0.934308724943548,2
-0.525288025848567,0.48830924089998,2
-0.732854206580669,-0.196242117322981,1
0.642910080961883,-0.653359914198518,2
0.367707786615938,0.849243596661836,1
-0.48427986074239,-0.762696953024715,1
0.68357404647395,0.616572743747383,1
0.640813895501196,0.0861505209468305,1
-0.82234594412148,0.464425995480269,2
-0.187152871862054,-0.532048730645329,1
0.753690649289638,0.666769773699343,1
-0.72945951204747,0.66355102788657,2
0.990040040109307,0.0668007107451558,1
-0.910045367665589,0.607756722252816,2
0.185610672924668,0.465220341458917,1
-0.9648796338588,0.421731220092624,2
0.61012325854972,0.889201811980456,1
-0.161488078068942,0.260744675528258,2
0.110543527174741,-0.809524834621698,2
-0.0300515131093562,0.813314890954643,1
-0.625690213870257,-0.936365333385766,1
-0.334734483622015,-0.736444218549877,1
-0.515824930742383,0.958486867137253,2
0.538158019073308,0.887148953042924,1
-0.608262810856104,-0.0137747460976243,1
-0.792721032164991,-0.232003523036838,1
0.773665072862059,-0.776799875311553,2
0.66853498108685,-0.849111931398511,2
0.896476842463017,0.920323756057769,1
-0.864481330383569,-0.220604526344687,1
-0.399212965276092,0.0920959943905473,2
-0.425147968810052,-0.35772180557251,1
-0.702455739956349,0.574185498524457,2
0.428893649950624,0.922487745992839,1
-0.636416610796005,0.501952280756086,2
-0.876351979095489,0.829098439309746,2
-0.330838252324611,-0.114330502226949,1
-0.704718843568116,-0.0490235718898475,2
0.793650511652231,0.25414867606014,1
0.765263905283064,0.918271893635392,1
-0.646016307175159,-0.212051223963499,1
0.676115125883371,-0.629240912850946,2
0.763416993897408,0.894715616945177,1
-0.137660674750805,-0.118577279616147,1
-0.534883691929281,0.571193434298038,2
-0.190784179605544,0.312096511945128,2
0.23288246570155,0.704204069450498,1
-0.979727442841977,0.0896351123228669,2
-0.300750088877976,0.916062964126468,2
0.794367010705173,0.0403906162828207,1
-0.573393183760345,0.819553292356431,2
-0.00320527330040932,-0.1521375188604,2
-0.404183518607169,0.431188104208559,2
-0.192897378001362,0.655589319299906,2
-0.421341092325747,0.962930066511035,2
0.911082681734115,0.0762754222378135,1
-0.417404248379171,0.462480554822832,2
0.366046822164208,0.224468962755054,1
-0.0872396458871663,0.0785496979951859,2
0.202130266930908,-0.310923001728952,2
0.946054495871067,-0.373757691122591,2
0.759914522990584,-0.180316192563623,2
0.29628571216017,-0.207039379980415,2
-0.797011782880872,-0.0551559021696448,1
0.122667116113007,-0.574747113510966,2
0.237721975892782,-0.98226919118315,2
-0.188903023023158,0.508174083195627,2
-0.785926493816078,-0.887139127589762,1
-0.191400275565684,-0.944986517075449,1
0.364213875494897,-0.340150435455143,2
0.0611873404122889,-0.428909595590085,1
0.230158143676817,0.0898990235291421,1
-0.886109698098153,0.452139528933913,2
0.177856466732919,-0.597037244122475,2
0.390560236293823,0.346224599052221,1
0.591660894919187,-0.919008993078023,2
-0.0529767055995762,0.988534311298281,1
-0.58275282708928,0.335224608890712,2
-0.729741447605193,0.0966812158003449,2
0.617550470400602,-0.293175400234759,2
0.193691486492753,0.0959621891379356,1
0.558965761214495,0.945775801315904,1
0.954522644169629,0.578624884597957,1
0.316784022841603,0.386968668084592,1
-0.334970206022263,-0.2162582189776,1
0.904502158053219,-0.059011597186327,2
0.536457226611674,0.178696407005191,1
-0.524698081891984,0.975062150508165,2
0.216746900696307,-0.979772218503058,2
0.297584364656359,-0.395945892669261,2
0.204728132579476,0.764757902827114,1
-0.0909913307987154,0.814641164150089,2
0.475875475909561,0.256694051902741,1
0.789027860853821,0.00111853657290339,2
-0.712200498674065,-0.407748821657151,1
-0.927035309839994,0.93062303122133,2
0.0513959228992462,0.430541733279824,1
0.0731777842156589,-0.634106494486332,2
-0.154677142389119,0.796831184532493,1
-0.675753621850163,-0.175163651816547,1
0.628572914283723,-0.815975002013147,2
-0.748558333143592,0.682594541460276,2
0.457708509638906,-0.519748458638787,2
-0.640961816068739,-0.963527975603938,1
-0.130720323417336,-0.411659401841462,1
-0.456623182166368,0.835092562250793,2
-0.274351387750357,0.341540151741356,2
-0.694549757987261,-0.345053710509092,1
-0.598385448101908,0.578966465778649,2
-0.762104305904359,0.464570906478912,2
0.0772562581114471,0.408877726644278,1
-0.478139576502144,-0.562739894259721,1
-0.496611587703228,-0.365886270534247,1
0.436715249437839,-0.117230993695557,1
0.393874096218497,0.847244000528008,1
0.804248629137874,0.338077496737242,1
-0.154311338905245,-0.797910129651427,1
0.0560403852723539,-0.906512604095042,1
-0.126935569569468,-0.929620202165097,1
